ID	TM	SP	Prediction
FUN_001850-T1	0	0	o
FUN_006287-T1	1	0	i153-177o
FUN_000787-T1	6	0	o6-26i68-87o107-130i142-162o168-192i409-429o
FUN_003416-T1	0	0	o
FUN_001560-T1	0	0	o
FUN_003185-T1	0	0	o
FUN_000525-T1	0	0	o
FUN_003800-T1	0	0	o
FUN_000146-T1	0	0	o
FUN_003146-T1	0	0	o
FUN_000285-T1	0	0	o
FUN_003897-T1	0	0	o
FUN_000170-T1	0	0	o
FUN_000495-T1	1	0	i227-246o
FUN_005865-T1	0	0	o
FUN_003010-T1	0	0	o
FUN_004305-T1	0	0	o
FUN_001419-T1	0	0	o
FUN_006140-T1	0	0	o
FUN_002012-T1	0	0	o
FUN_000687-T1	0	0	o
FUN_000721-T1	0	0	o
FUN_003971-T1	0	0	o
FUN_004764-T1	0	0	o
FUN_003624-T1	0	0	o
FUN_000277-T1	1	0	i152-172o
FUN_004353-T1	4	0	i162-180o196-214i235-256o262-280i
FUN_000081-T1	1	0	i486-505o
FUN_003020-T1	0	0	o
FUN_006106-T1	0	0	o
FUN_000514-T1	0	0	o
FUN_000201-T1	0	0	o
FUN_000838-T1	0	0	o
FUN_000190-T1	0	0	o
FUN_005523-T1	10	0	i62-81o87-111i132-153o165-186i198-217o229-256i268-288o330-353i360-380o386-408i
FUN_005272-T1	9	Y	n2-9c14/15o24-43i50-68o88-105i117-137o229-251i263-284o313-337i349-368o380-401i
FUN_004615-T1	0	Y	n23-32c37/38o
FUN_006385-T1	0	0	o
FUN_000906-T1	0	0	o
FUN_001951-T1	0	0	o
FUN_002792-T1	0	0	o
FUN_003818-T1	1	0	o12-29i
FUN_005711-T1	0	0	o
FUN_004384-T1	10	0	i131-149o155-173i185-205o240-258i279-300o336-360i381-408o414-435i456-476o488-507i
FUN_000745-T1	0	0	o
FUN_002888-T1	0	0	o
FUN_006175-T1	0	0	o
FUN_003335-T1	0	0	o
FUN_001142-T1	0	Y	n11-22c29/30o
FUN_005622-T1	0	0	o
FUN_005712-T1	0	0	o
FUN_006148-T1	0	0	o
FUN_002865-T1	4	0	o69-94i153-174o232-255i289-309o
FUN_001486-T1	0	0	o
FUN_003329-T1	0	0	o
FUN_004457-T1	0	0	o
FUN_004743-T1	0	0	o
FUN_002361-T1	0	0	o
FUN_005699-T1	11	0	o16-37i90-113o144-162i405-431o451-475i496-520o540-569i590-613o619-640i660-679o694-714i
FUN_002603-T1	0	0	o
FUN_001931-T1	1	0	i12-31o
FUN_004816-T1	0	0	o
FUN_005637-T1	0	0	o
FUN_002754-T1	0	0	o
FUN_000219-T1	0	0	o
FUN_005530-T1	0	0	o
FUN_000358-T1	0	0	o
FUN_004933-T1	0	Y	n3-13c19/20o
FUN_000405-T1	11	0	o462-479i500-521o541-563i575-594o681-706i1111-1129o1141-1163i1184-1207o1219-1242i1254-1273o1370-1393i
FUN_001986-T1	0	0	o
FUN_001996-T1	0	0	o
FUN_005934-T1	0	0	o
FUN_006001-T1	0	0	o
FUN_004416-T1	0	0	o
FUN_001462-T1	0	0	o
FUN_002696-T1	4	0	i7-28o96-119i126-151o171-192i
FUN_005319-T1	0	0	o
FUN_001847-T1	1	0	o355-381i
FUN_002273-T1	0	0	o
FUN_001417-T1	0	0	o
FUN_003474-T1	0	0	o
FUN_001295-T1	0	0	o
FUN_000556-T1	0	0	o
FUN_004749-T1	0	Y	n6-17c22/23o
FUN_003753-T1	0	0	o
FUN_005857-T1	0	0	o
FUN_004272-T1	4	0	i162-180o196-214i235-256o262-280i
FUN_001327-T1	0	0	o
FUN_002090-T1	0	0	o
FUN_001759-T1	2	0	i265-287o307-326i
FUN_001287-T1	2	0	o12-30i259-282o
FUN_002795-T1	0	0	o
FUN_006221-T1	0	0	o
FUN_001041-T1	1	Y	n9-20c38/39o276-295i
FUN_004157-T1	7	0	i318-338o412-437i449-468o474-493i505-524o530-548i555-576o
FUN_003914-T1	0	0	o
FUN_002546-T1	0	0	o
FUN_001583-T1	0	0	o
FUN_002750-T1	0	0	o
FUN_004124-T1	0	0	o
FUN_004884-T1	1	0	o6-23i
FUN_003840-T1	0	Y	n5-16c21/22o
FUN_001191-T1	0	0	o
FUN_004049-T1	0	0	o
FUN_003556-T1	1	0	o1107-1127i
FUN_002799-T1	0	0	o
FUN_000799-T1	0	Y	n7-18c27/28o
FUN_006127-T1	0	0	o
FUN_005691-T1	1	0	i39-63o
FUN_005940-T1	14	0	i118-146o152-173i185-205o211-232i244-265o271-294i329-357o369-388i408-432o444-465i472-492o498-516i537-559o604-626i
FUN_005194-T1	0	0	o
FUN_005586-T1	0	0	o
FUN_000958-T1	0	0	o
FUN_000705-T1	0	0	o
FUN_005348-T1	0	Y	n9-17c22/23o
FUN_004562-T1	0	0	o
FUN_004790-T1	0	0	o
FUN_005558-T1	1	0	i31-48o
FUN_003362-T1	0	Y	n2-12c17/18o
FUN_005192-T1	0	0	o
FUN_002401-T1	0	0	o
FUN_004247-T1	0	0	o
FUN_001687-T1	0	0	o
FUN_003172-T1	0	0	o
FUN_003098-T1	0	0	o
FUN_004733-T1	0	0	o
FUN_000449-T1	12	0	i33-51o71-88i100-119o125-146i153-175o195-217i326-348o368-390i411-429o435-460i467-489o495-516i
FUN_001476-T1	0	0	o
FUN_005052-T1	3	0	o127-146i153-178o190-212i
FUN_004256-T1	0	Y	n13-24c32/33o
FUN_006137-T1	0	0	o
FUN_001656-T1	0	0	o
FUN_000493-T1	1	0	i397-416o
FUN_002887-T1	1	0	o651-674i
FUN_006321-T1	0	Y	n10-17c35/36o
FUN_001544-T1	0	0	o
FUN_005613-T1	0	0	o
FUN_002973-T1	0	Y	n3-11c15/16o
FUN_003778-T1	0	0	o
FUN_005206-T1	0	0	o
FUN_002335-T1	0	0	o
FUN_004054-T1	0	0	o
FUN_003558-T1	12	0	i62-90o110-129i134-152o164-182i194-217o223-243i327-345o365-386i407-426o438-462i474-497o503-527i
FUN_001478-T1	0	0	o
FUN_001918-T1	0	0	o
FUN_000781-T1	0	0	o
FUN_003226-T1	0	0	o
FUN_006250-T1	0	0	o
FUN_002341-T1	1	0	o403-427i
FUN_002562-T1	0	0	o
FUN_000365-T1	0	0	o
FUN_002033-T1	0	0	o
FUN_000760-T1	0	Y	n3-14c19/20o
FUN_000515-T1	1	0	o72-89i
FUN_004195-T1	0	Y	n18-25c33/34o
FUN_005996-T1	0	0	o
FUN_005159-T1	0	0	o
FUN_003370-T1	0	0	o
FUN_003598-T1	0	0	o
FUN_004401-T1	0	0	o
FUN_000045-T1	0	0	o
FUN_004574-T1	1	0	o1400-1416i
FUN_001067-T1	9	0	o61-80i230-248o254-274i281-300o306-330i342-365o371-396i408-432o438-470i
FUN_005751-T1	7	0	i12-34o46-69i142-168o188-204i225-242o248-269i290-308o
FUN_000712-T1	0	0	o
FUN_001858-T1	0	0	o
FUN_002912-T1	12	0	i79-103o123-140i147-169o175-195i207-228o262-281i368-389o416-436i443-462o468-490i502-523o535-553i
FUN_006371-T1	0	0	o
FUN_002413-T1	0	0	o
FUN_005182-T1	0	0	i
FUN_005354-T1	0	0	o
FUN_004536-T1	0	Y	n7-17c26/27o
FUN_004356-T1	0	Y	n25-36c44/45o
FUN_001697-T1	0	0	o
FUN_000798-T1	0	0	o
FUN_002009-T1	0	0	o
FUN_002847-T1	0	0	o
FUN_005674-T1	1	Y	n4-13c31/32o284-305i
FUN_003290-T1	0	0	o
FUN_003385-T1	0	0	o
FUN_003442-T1	0	0	o
FUN_002226-T1	0	0	o
FUN_000387-T1	1	0	o193-216i
FUN_001713-T1	0	0	o
FUN_004556-T1	0	0	o
FUN_001857-T1	0	0	o
FUN_000473-T1	0	0	o
FUN_006023-T1	0	0	o
FUN_004929-T1	0	0	o
FUN_005057-T1	0	0	o
FUN_004704-T1	0	0	o
FUN_002256-T1	1	0	i23-47o
FUN_004051-T1	0	0	o
FUN_002215-T1	0	0	o
FUN_005524-T1	0	0	o
FUN_000141-T1	0	0	o
FUN_004943-T1	0	0	o
FUN_002310-T1	0	0	o
FUN_004594-T1	0	0	o
FUN_002685-T1	0	Y	n4-19c27/28o
FUN_002443-T1	2	0	i38-60o80-99i
FUN_001169-T1	0	0	o
FUN_003786-T1	0	0	o
FUN_004744-T1	0	Y	n6-16c20/21o
FUN_003348-T1	0	0	o
FUN_001245-T1	0	0	o
FUN_003034-T1	0	0	o
FUN_004187-T1	3	0	i12-34o54-74i95-115o
FUN_002494-T1	1	Y	n4-14c26/27o382-399i
FUN_000087-T1	0	0	o
FUN_002530-T1	2	0	i100-126o132-151i
FUN_001732-T1	0	0	o
FUN_005066-T1	0	0	o
FUN_004064-T1	0	0	o
FUN_005719-T1	0	0	o
FUN_005758-T1	0	0	o
FUN_000532-T1	0	0	o
FUN_003956-T1	0	0	o
FUN_000689-T1	0	0	o
FUN_000996-T1	0	0	o
FUN_006280-T1	1	0	o365-384i
FUN_005238-T1	7	0	i466-485o505-523i550-572o584-602i697-720o732-757i778-797o
FUN_002115-T1	7	0	o20-42i54-79o99-117i129-149o169-191i218-235o241-261i
FUN_003792-T1	1	0	i202-222o
FUN_003126-T1	0	0	o
FUN_003069-T1	5	0	o270-288i300-324o336-357i364-383o389-409i
FUN_001054-T1	0	0	o
FUN_001924-T1	0	0	o
FUN_003247-T1	0	0	o
FUN_005370-T1	0	0	o
FUN_004540-T1	0	0	o
FUN_003482-T1	0	0	o
FUN_000714-T1	0	0	o
FUN_002813-T1	3	Y	n19-31c36/37o60-87i108-128o163-184i
FUN_004730-T1	9	0	i90-109o115-134i195-217o223-243i255-275o295-320i459-478o484-506i636-664o
FUN_003380-T1	0	Y	n2-13c31/32o
FUN_006306-T1	2	0	i204-223o258-274i
FUN_005966-T1	0	0	o
FUN_001186-T1	0	Y	n12-19c24/25o
FUN_003533-T1	10	0	i187-205o211-227i381-398o429-458i830-851o863-882i903-923o938-957i969-989o1004-1020i
FUN_005859-T1	0	0	o
FUN_003451-T1	0	0	o
FUN_006103-T1	0	0	o
FUN_003881-T1	0	0	o
FUN_000959-T1	9	0	i12-31o37-60i67-85o135-154i175-194o224-247i322-341o361-380i392-409o
FUN_004148-T1	0	0	o
FUN_003570-T1	0	0	o
FUN_002717-T1	0	Y	n12-23c35/36o
FUN_005778-T1	0	0	o
FUN_001502-T1	0	Y	n6-17c29/30o
FUN_000704-T1	0	0	i
FUN_005502-T1	17	0	i89-112o132-152i164-182o188-206i236-261o281-297i338-366o378-397i409-426o441-462i474-496o502-520i684-702o708-726i756-781o801-820i841-861o
FUN_003339-T1	0	Y	n6-13c19/20o
FUN_000127-T1	0	0	o
FUN_003816-T1	0	0	o
FUN_005277-T1	0	Y	n4-15c23/24o
FUN_005286-T1	0	0	o
FUN_006324-T1	0	0	o
FUN_004155-T1	15	0	i414-435o455-477i497-517o523-545i584-606o635-661i1237-1255o1287-1308i1393-1422o1498-1515i1527-1549o1569-1591i1598-1622o1676-1702i1723-1748o
FUN_005186-T1	0	0	o
FUN_006358-T1	0	0	o
FUN_003236-T1	0	0	o
FUN_005672-T1	0	Y	n4-9c14/15o
FUN_005437-T1	1	0	o549-572i
FUN_000586-T1	1	0	o318-338i
FUN_000641-T1	1	0	i156-177o
FUN_000088-T1	0	0	o
FUN_003275-T1	0	0	o
FUN_005276-T1	0	0	o
FUN_000929-T1	1	0	o20-41i
FUN_001750-T1	0	Y	n8-16c21/22o
FUN_003595-T1	1	0	o603-622i
FUN_004676-T1	0	0	o
FUN_002078-T1	1	Y	n7-15c20/21o764-782i
FUN_001889-T1	0	0	o
FUN_004323-T1	0	0	o
FUN_001161-T1	0	0	i
FUN_001269-T1	0	0	o
FUN_001783-T1	0	0	o
FUN_002376-T1	0	0	o
FUN_004223-T1	0	0	o
FUN_005267-T1	0	0	o
FUN_002961-T1	0	0	o
FUN_002880-T1	0	0	o
FUN_004959-T1	1	0	i303-323o
FUN_003543-T1	0	0	o
FUN_001097-T1	0	0	o
FUN_003421-T1	3	0	o749-768i775-796o816-836i
FUN_003529-T1	0	0	o
FUN_000390-T1	0	0	o
FUN_001103-T1	13	0	i298-315o327-349i361-382o457-481i574-594o606-625i637-659o679-697i709-726o738-758i770-795o850-872i884-906o
FUN_001120-T1	0	0	o
FUN_004221-T1	0	0	o
FUN_003136-T1	0	0	o
FUN_005291-T1	0	0	o
FUN_002787-T1	0	Y	n6-17c22/23o
FUN_001594-T1	0	0	i
FUN_006181-T1	0	0	o
FUN_003450-T1	0	0	o
FUN_000833-T1	0	0	o
FUN_000063-T1	12	0	i85-106o112-133i145-166o193-215i227-246o266-290i311-332o363-388i409-427o439-461i482-508o520-541i
FUN_001076-T1	0	0	o
FUN_005289-T1	0	0	o
FUN_001785-T1	0	Y	n10-21c28/29o
FUN_000100-T1	0	0	i
FUN_003791-T1	0	0	o
FUN_003917-T1	0	0	o
FUN_001058-T1	0	0	o
FUN_002056-T1	0	Y	n3-13c18/19o
FUN_001278-T1	0	0	o
FUN_002347-T1	7	0	i20-39o59-82i140-164o184-211i223-242o248-269i281-302o
FUN_000090-T1	0	0	o
FUN_002173-T1	0	0	o
FUN_003790-T1	4	0	i57-76o96-118i138-156o162-182i
FUN_003219-T1	0	0	o
FUN_006050-T1	12	0	i93-113o150-167i174-193o205-225i237-257o269-290i374-391o397-415i427-448o454-477i489-513o525-543i
FUN_003057-T1	0	Y	n7-15c19/20o
FUN_002734-T1	0	0	o
FUN_003255-T1	0	0	o
FUN_001643-T1	0	Y	n3-13c18/19o
FUN_000764-T1	0	0	o
FUN_000864-T1	0	0	o
FUN_003045-T1	11	0	o42-59i80-97o112-131i143-170o190-210i260-284o296-318i325-343o349-373i385-405o417-436i
FUN_006479-T1	0	0	o
FUN_003167-T1	0	0	o
FUN_001188-T1	0	0	o
FUN_001342-T1	0	0	o
FUN_001024-T1	0	0	o
FUN_005369-T1	11	0	i56-76o82-100i127-150o156-175i187-208o228-251i272-292o312-331i352-376o382-405i417-442o
FUN_001498-T1	0	0	o
FUN_004516-T1	0	0	o
FUN_003594-T1	16	0	o155-171i178-198o213-234i246-270o276-296i308-336o356-375i382-402o454-478i508-529o535-558i666-684o690-708i715-732o738-754i766-786o
FUN_005491-T1	1	0	o376-398i
FUN_000938-T1	0	0	o
FUN_006057-T1	0	0	o
FUN_002146-T1	0	0	o
FUN_001585-T1	0	0	o
FUN_003919-T1	0	0	o
FUN_001416-T1	0	Y	n5-18c22/23o
FUN_004174-T1	1	0	i49-67o
FUN_004284-T1	0	0	o
FUN_000931-T1	0	0	o
FUN_000317-T1	0	0	o
FUN_005885-T1	1	0	o12-35i
FUN_001724-T1	0	0	o
FUN_004414-T1	0	0	o
FUN_003961-T1	6	0	o993-1011i1018-1037o1277-1299i1665-1686o1698-1719i1726-1749o
FUN_001870-T1	0	0	o
FUN_000140-T1	0	0	o
FUN_001727-T1	0	0	o
FUN_000210-T1	0	0	o
FUN_004860-T1	0	Y	n9-17c22/23o
FUN_002939-T1	0	0	o
FUN_003161-T1	0	0	o
FUN_003502-T1	0	0	o
FUN_006440-T1	0	0	o
FUN_001343-T1	0	0	o
FUN_006194-T1	4	0	i20-38o44-61i82-100o106-127i
FUN_001599-T1	0	0	o
FUN_004661-T1	0	0	o
FUN_004456-T1	8	0	i21-45o65-87i99-115o121-146i166-185o205-223i228-245o251-276i
FUN_002315-T1	11	0	o497-514i526-548o603-622i634-653o737-757i1163-1183o1195-1218i1238-1264o1284-1306i1318-1342o1435-1455i
FUN_001634-T1	1	0	o1139-1161i
FUN_002946-T1	0	0	o
FUN_003874-T1	0	0	o
FUN_006065-T1	0	0	o
FUN_000850-T1	0	0	o
FUN_005168-T1	0	0	o
FUN_000018-T1	0	0	o
FUN_006222-T1	12	0	i25-46o66-88i95-117o123-142i154-177o189-208i278-300o320-337i344-368o374-394i415-432o444-463i
FUN_000828-T1	0	Y	n15-23c28/29o
FUN_001838-T1	0	0	o
FUN_004448-T1	1	0	o38-59i
FUN_003839-T1	0	0	o
FUN_003900-T1	0	0	o
FUN_005217-T1	0	0	o
FUN_006366-T1	0	0	o
FUN_002645-T1	0	0	o
FUN_000688-T1	5	0	i342-363o383-401i408-427o433-455i476-494o
FUN_003524-T1	0	Y	n9-16c21/22o
FUN_002845-T1	1	Y	n6-17c23/24o1250-1279i
FUN_004909-T1	0	0	o
FUN_005829-T1	0	0	o
FUN_006531-T1	6	0	o6-28i35-56o82-101i113-133o162-183i204-225o
FUN_006066-T1	0	0	o
FUN_003754-T1	0	0	o
FUN_005229-T1	0	0	o
FUN_003695-T1	0	0	o
FUN_002000-T1	0	0	o
FUN_005538-T1	0	Y	n3-14c26/27o
FUN_003813-T1	0	0	o
FUN_000248-T1	0	0	o
FUN_005232-T1	0	0	o
FUN_001291-T1	0	0	o
FUN_000792-T1	0	0	o
FUN_004799-T1	0	Y	n8-18c23/24o
FUN_001274-T1	0	0	o
FUN_001500-T1	1	0	o329-353i
FUN_000169-T1	6	0	i72-94o100-124i145-163o183-201i221-239o245-263i
FUN_000527-T1	14	0	o336-354i400-424o436-459i480-500o520-540i552-572o592-615i627-650o670-690i807-827o843-863i1126-1145o1157-1180i1192-1219o
FUN_001852-T1	1	Y	n4-12c17/18o237-258i
FUN_002769-T1	0	Y	n6-17c26/27o
FUN_004640-T1	0	0	o
FUN_003862-T1	0	0	o
FUN_001483-T1	0	0	o
FUN_006231-T1	0	Y	n3-13c18/19o
FUN_001621-T1	0	0	o
FUN_002080-T1	0	Y	n13-24c29/30o
FUN_000881-T1	0	0	o
FUN_004612-T1	0	Y	n2-13c19/20o
FUN_004633-T1	7	0	o20-42i54-78o109-131i138-156o162-184i196-217o229-249i
FUN_002379-T1	0	0	o
FUN_001899-T1	7	0	o28-48i60-81o101-122i208-232o260-278i290-311o323-343i
FUN_003781-T1	0	0	o
FUN_000494-T1	0	0	o
FUN_002200-T1	0	Y	n4-15c21/22o
FUN_005494-T1	6	0	i224-246o285-304i316-342o374-396i403-420o440-461i
FUN_000928-T1	0	0	o
FUN_000224-T1	0	0	o
FUN_006093-T1	0	0	o
FUN_005714-T1	0	0	o
FUN_001454-T1	0	0	o
FUN_001315-T1	0	0	o
FUN_006034-T1	0	0	o
FUN_005205-T1	2	0	i49-70o82-105i
FUN_000657-T1	0	0	o
FUN_003402-T1	5	0	i7-26o46-68i89-113o133-157i169-194o
FUN_005658-T1	0	Y	n7-18c25/26o
FUN_000341-T1	0	0	o
FUN_002850-T1	0	0	o
FUN_001473-T1	0	0	o
FUN_000181-T1	3	0	i202-231o256-276i288-307o
FUN_001631-T1	0	Y	n5-15c22/23o
FUN_000356-T1	0	0	o
FUN_002061-T1	6	0	o20-38i50-70o90-112i177-192o198-217i229-249o
FUN_003496-T1	0	0	o
FUN_002871-T1	0	0	o
FUN_002974-T1	0	0	o
FUN_006202-T1	0	Y	n11-22c28/29o
FUN_001027-T1	0	0	o
FUN_002798-T1	0	0	o
FUN_003843-T1	0	0	o
FUN_001938-T1	1	0	o2144-2164i
FUN_006060-T1	0	0	o
FUN_005362-T1	0	0	o
FUN_000594-T1	0	0	o
FUN_003114-T1	0	0	o
FUN_001480-T1	1	0	o1076-1093i
FUN_000784-T1	0	0	o
FUN_001523-T1	0	0	o
FUN_004138-T1	0	0	o
FUN_006249-T1	0	Y	n2-12c17/18o
FUN_002477-T1	0	0	o
FUN_006326-T1	0	0	o
FUN_001572-T1	0	0	o
FUN_000352-T1	0	0	o
FUN_000646-T1	5	0	i105-126o132-150i162-179o199-217i238-261o
FUN_002601-T1	0	0	o
FUN_000878-T1	0	0	o
FUN_004982-T1	0	0	o
FUN_004506-T1	0	0	o
FUN_005830-T1	0	0	o
FUN_000517-T1	5	0	i91-111o117-136i148-169o181-200i212-234o
FUN_003409-T1	0	0	o
FUN_003470-T1	0	0	o
FUN_004857-T1	0	0	o
FUN_001803-T1	0	0	o
FUN_001911-T1	0	0	o
FUN_001367-T1	0	0	o
FUN_004079-T1	0	0	o
FUN_003487-T1	0	Y	n3-14c21/22o
FUN_001781-T1	0	0	o
FUN_006415-T1	0	0	o
FUN_001211-T1	8	0	i57-80o100-118i130-150o166-186i198-221o241-259i280-301o313-335i
FUN_001288-T1	0	0	o
FUN_005322-T1	0	Y	n3-11c20/21o
FUN_002584-T1	0	0	o
FUN_002827-T1	0	0	o
FUN_001256-T1	0	0	i
FUN_006186-T1	0	0	o
FUN_002691-T1	0	0	o
FUN_002022-T1	4	0	o25-48i60-79o120-140i374-394o
FUN_002586-T1	0	0	o
FUN_004719-T1	0	0	o
FUN_001220-T1	0	0	o
FUN_006267-T1	1	0	o401-424i
FUN_005253-T1	6	0	i45-66o100-121i142-166o172-194i249-267o273-294i
FUN_002357-T1	0	0	o
FUN_004068-T1	0	0	o
FUN_000919-T1	0	0	o
FUN_002992-T1	0	0	o
FUN_002805-T1	0	Y	n15-26c32/33o
FUN_006134-T1	0	0	o
FUN_001179-T1	0	0	o
FUN_000836-T1	0	0	o
FUN_004172-T1	0	0	o
FUN_001198-T1	11	0	o62-80i101-119o131-153i185-204o224-246i283-308o328-345i352-371o377-402i445-466o506-529i
FUN_000406-T1	4	0	i47-70o90-111i147-169o498-521i
FUN_005124-T1	0	0	o
FUN_005255-T1	0	0	o
FUN_005331-T1	0	Y	n3-14c18/19o
FUN_002728-T1	0	0	o
FUN_006489-T1	0	0	o
FUN_003405-T1	0	0	o
FUN_001788-T1	0	Y	n4-14c19/20o
FUN_001237-T1	0	0	o
FUN_001034-T1	0	0	o
FUN_006206-T1	0	0	o
FUN_004960-T1	0	0	o
FUN_004131-T1	3	Y	n3-14c19/20o58-78i85-103o123-143i
FUN_002402-T1	0	0	o
FUN_003078-T1	0	0	o
FUN_005671-T1	0	0	o
FUN_000294-T1	0	0	o
FUN_000827-T1	0	0	o
FUN_001868-T1	0	0	o
FUN_005539-T1	0	0	o
FUN_003793-T1	0	Y	n3-11c29/30o
FUN_001903-T1	1	0	o886-904i
FUN_000667-T1	0	0	o
FUN_006038-T1	0	Y	n3-14c22/23o
FUN_002106-T1	14	0	i464-484o504-524i536-564o576-597i609-626o632-650i689-714o1116-1138i1150-1171o1191-1216i1228-1251o1257-1284i1344-1365o1461-1480i
FUN_002314-T1	0	Y	n5-15c21/22o
FUN_000439-T1	1	0	o372-389i
FUN_000490-T1	0	0	o
FUN_006067-T1	6	0	i12-38o58-81i102-122o183-205i234-258o278-298i
FUN_001606-T1	6	0	i28-47o67-88i100-122o142-162i174-193o213-232i
FUN_004976-T1	1	0	i141-158o
FUN_002337-T1	0	0	o
FUN_005850-T1	0	0	o
FUN_000306-T1	0	0	o
FUN_004196-T1	1	0	o37-56i
FUN_001771-T1	0	0	o
FUN_005157-T1	0	0	o
FUN_000136-T1	0	0	o
FUN_002723-T1	0	0	o
FUN_000524-T1	0	0	o
FUN_006499-T1	0	0	o
FUN_002976-T1	0	0	o
FUN_002719-T1	1	0	i12-33o
FUN_001936-T1	0	0	o
FUN_000371-T1	0	0	o
FUN_002893-T1	0	0	o
FUN_004626-T1	0	0	o
FUN_004500-T1	1	0	o238-261i
FUN_004165-T1	0	0	o
FUN_003230-T1	0	Y	n3-11c16/17o
FUN_000680-T1	0	Y	n3-11c16/17o
FUN_002891-T1	0	0	o
FUN_003745-T1	0	0	o
FUN_000644-T1	0	0	o
FUN_000308-T1	0	0	o
FUN_004393-T1	0	0	o
FUN_005310-T1	4	0	o6-22i43-64o84-104i125-144o
FUN_005534-T1	0	0	o
FUN_000763-T1	0	0	o
FUN_001036-T1	0	0	o
FUN_000001-T1	0	0	o
FUN_006309-T1	0	0	o
FUN_000349-T1	0	0	o
FUN_002450-T1	7	0	o17-37i57-79o91-110i151-174o194-216i228-250o256-278i
FUN_000918-T1	0	0	o
FUN_002377-T1	0	Y	n5-16c23/24o
FUN_004406-T1	0	0	o
FUN_003392-T1	2	0	i93-114o149-166i
FUN_003225-T1	0	0	o
FUN_000437-T1	0	0	o
FUN_000250-T1	0	0	o
FUN_006567-T1	0	0	o
FUN_003312-T1	0	0	o
FUN_003399-T1	0	0	o
FUN_001405-T1	0	0	o
FUN_006238-T1	0	0	o
FUN_005116-T1	1	0	i162-184o
FUN_006095-T1	0	0	o
FUN_002476-T1	0	0	o
FUN_002329-T1	0	0	o
FUN_002255-T1	0	0	o
FUN_005256-T1	0	0	o
FUN_003855-T1	0	0	o
FUN_002399-T1	0	0	o
FUN_006167-T1	0	0	o
FUN_005772-T1	2	0	i207-225o231-252i
FUN_005554-T1	0	0	o
FUN_005184-T1	0	0	o
FUN_001459-T1	7	0	i109-130o155-174i181-201o230-250i271-296o308-328i349-374o
FUN_000783-T1	0	0	o
FUN_002362-T1	2	0	i62-83o103-128i
FUN_003993-T1	0	0	o
FUN_004474-T1	0	0	o
FUN_005625-T1	0	Y	n15-26c34/35o
FUN_002289-T1	3	Y	n3-14c19/20o35-58i139-160o172-190i
FUN_000985-T1	0	0	o
FUN_004739-T1	0	0	o
FUN_001165-T1	0	0	o
FUN_000773-T1	1	Y	n2-10c18/19o211-234i
FUN_001427-T1	0	0	o
FUN_003059-T1	0	0	o
FUN_004151-T1	0	0	o
FUN_000576-T1	12	0	i91-113o125-145i157-175o181-200i212-233o245-265i321-347o353-375i396-415o421-449i461-479o499-518i
FUN_002344-T1	0	0	o
FUN_000367-T1	0	0	o
FUN_002641-T1	0	0	o
FUN_003643-T1	2	Y	n4-11c16/17o26-47i54-72o
FUN_000522-T1	1	0	i399-417o
FUN_002264-T1	1	0	o978-994i
FUN_005462-T1	0	0	o
FUN_006089-T1	0	0	o
FUN_002371-T1	10	0	i123-145o157-178i185-203o242-263i270-292o408-426i438-460o490-508i520-542o548-570i
FUN_006076-T1	0	0	o
FUN_002508-T1	0	0	o
FUN_002032-T1	0	0	o
FUN_005640-T1	0	0	o
FUN_001801-T1	0	0	o
FUN_003179-T1	0	0	o
FUN_001474-T1	2	0	o49-66i126-154o
FUN_003465-T1	0	0	o
FUN_001821-T1	0	0	o
FUN_003825-T1	4	0	i77-103o109-131i143-161o167-188i
FUN_003630-T1	0	0	o
FUN_006218-T1	0	0	o
FUN_002708-T1	1	Y	n2-12c17/18o162-181i
FUN_002288-T1	0	0	o
FUN_006504-T1	0	0	o
FUN_001113-T1	1	0	o24-41i
FUN_006498-T1	0	0	o
FUN_003548-T1	0	0	o
FUN_004289-T1	0	0	o
FUN_003206-T1	0	0	o
FUN_001904-T1	3	Y	n15-25c30/31o49-67i88-111o141-164i
FUN_005072-T1	0	0	o
FUN_005293-T1	4	0	o13-38i59-82o94-119i131-156o
FUN_003861-T1	0	0	o
FUN_003208-T1	0	0	o
FUN_002835-T1	0	0	o
FUN_001578-T1	1	Y	n2-17c21/22o461-484i
FUN_000969-T1	0	0	o
FUN_005557-T1	8	0	i143-163o225-243i255-273o293-315i358-380o434-450i471-489o495-515i
FUN_001946-T1	0	0	o
FUN_002722-T1	11	0	o279-298i310-331o337-364i376-399o405-427i521-541o561-583i631-649o655-678i690-718o724-743i
FUN_002107-T1	1	Y	n8-16c21/22o568-590i
FUN_005207-T1	1	0	i25-44o
FUN_005569-T1	0	Y	n5-16c21/22o
FUN_001952-T1	0	0	o
FUN_002995-T1	0	0	o
FUN_003574-T1	0	0	o
FUN_003668-T1	0	0	o
FUN_004897-T1	0	0	o
FUN_001365-T1	0	0	o
FUN_005721-T1	0	0	o
FUN_001147-T1	0	0	o
FUN_005044-T1	0	0	o
FUN_003382-T1	0	0	o
FUN_000138-T1	0	0	o
FUN_006543-T1	0	0	o
FUN_001346-T1	0	0	o
FUN_003913-T1	0	0	o
FUN_005682-T1	0	0	o
FUN_003987-T1	12	0	i73-92o98-116i137-156o176-196i208-230o258-276i288-311o340-359i385-406o418-440i452-473o485-507i
FUN_003641-T1	0	0	o
FUN_005185-T1	0	0	o
