ID	TM	SP	Prediction
FUN_000687-T1	0	Y	n16-26c30/31o
FUN_000721-T1	0	0	o
FUN_003971-T1	0	0	o
FUN_004764-T1	0	0	o
FUN_003624-T1	0	0	o
FUN_006625-T1	0	0	o
FUN_000277-T1	0	0	o
FUN_004353-T1	0	0	o
FUN_000081-T1	0	0	o
FUN_003020-T1	0	0	o
FUN_006106-T1	1	0	i133-155o
FUN_000514-T1	0	0	o
FUN_000201-T1	0	0	o
FUN_000838-T1	0	0	o
FUN_000190-T1	0	0	o
FUN_005523-T1	0	0	o
FUN_005272-T1	0	0	o
FUN_004615-T1	0	0	o
FUN_006385-T1	0	0	o
FUN_000906-T1	0	0	o
FUN_001951-T1	7	0	o32-52i64-82o94-111i149-167o179-202i335-352o399-421i
FUN_002792-T1	0	Y	n4-14c19/20o
FUN_003818-T1	0	0	o
FUN_005711-T1	0	0	o
FUN_004384-T1	0	0	o
FUN_000745-T1	0	0	o
FUN_002888-T1	6	0	o1023-1040i1061-1083o1323-1345i1711-1734o1746-1765i1772-1795o
FUN_006175-T1	1	0	o20-37i
FUN_003335-T1	3	0	o80-98i110-128o148-168i
FUN_001142-T1	0	0	o
FUN_005622-T1	0	0	o
FUN_005712-T1	0	0	o
FUN_006148-T1	1	0	i135-154o
FUN_002865-T1	1	0	i122-140o
FUN_001486-T1	0	0	o
FUN_003329-T1	0	0	o
FUN_006609-T1	0	0	o
FUN_004457-T1	0	0	o
FUN_004743-T1	0	0	o
FUN_002361-T1	0	0	o
FUN_005699-T1	0	0	o
FUN_002603-T1	0	0	i
FUN_001931-T1	0	0	i
FUN_004816-T1	0	0	o
FUN_005637-T1	0	0	o
FUN_002754-T1	0	0	o
FUN_000219-T1	0	0	o
FUN_005530-T1	0	0	o
FUN_000358-T1	0	0	o
FUN_004933-T1	1	Y	n5-13c18/19o264-289i
FUN_000405-T1	0	Y	n4-14c19/20o
FUN_006605-T1	9	0	i12-31o86-108i120-140o146-165i177-199o205-228i248-265o285-306i327-349o
FUN_001986-T1	0	0	o
FUN_001996-T1	0	0	o
FUN_005934-T1	4	0	i23-44o118-139i159-176o188-215i
FUN_006001-T1	0	0	o
FUN_004416-T1	0	0	o
FUN_001462-T1	7	0	o15-37i49-72o92-112i124-144o164-186i213-230o236-256i
FUN_002696-T1	0	0	o
FUN_005319-T1	0	0	o
FUN_001847-T1	0	0	o
FUN_002273-T1	0	0	o
FUN_001417-T1	0	0	o
FUN_003474-T1	0	0	o
FUN_001295-T1	0	0	o
FUN_000556-T1	0	0	o
FUN_004749-T1	0	0	o
FUN_003753-T1	0	0	o
FUN_005857-T1	0	0	o
FUN_004272-T1	2	0	i242-266o272-305i
FUN_001327-T1	0	0	o
FUN_002090-T1	0	0	o
FUN_001759-T1	0	0	o
FUN_001287-T1	0	0	o
FUN_002795-T1	0	0	o
FUN_006221-T1	0	0	o
FUN_001041-T1	0	0	o
FUN_004157-T1	0	0	o
FUN_006653-T1	0	0	i
FUN_003914-T1	0	0	o
FUN_002546-T1	11	0	o308-327i339-360o366-385i405-428o434-456i551-575o587-612i660-680o686-708i720-748o754-772i
FUN_001583-T1	7	0	o42-65i100-118o138-163i175-199o255-273i365-389o409-429i
FUN_002750-T1	0	0	o
FUN_004124-T1	1	Y	n4-15c20/21o384-401i
FUN_004884-T1	0	0	o
FUN_003840-T1	0	0	o
FUN_001191-T1	0	0	o
FUN_004049-T1	2	0	o740-757i764-782o
FUN_003556-T1	0	0	o
FUN_002799-T1	0	0	o
FUN_000799-T1	0	0	o
FUN_006127-T1	0	0	o
FUN_005691-T1	0	0	o
FUN_005940-T1	0	0	o
FUN_005194-T1	0	0	o
FUN_005586-T1	0	0	o
FUN_000958-T1	0	0	o
FUN_000705-T1	0	0	o
FUN_005348-T1	0	0	o
FUN_004562-T1	7	0	o183-200i372-394o406-424i444-465o477-495i507-529o535-552i
FUN_004790-T1	0	Y	n10-21c28/29o
FUN_005558-T1	0	0	o
FUN_003362-T1	0	0	o
FUN_005192-T1	0	0	o
FUN_002401-T1	0	0	o
FUN_004247-T1	0	0	o
FUN_006672-T1	0	0	o
FUN_001687-T1	0	0	i
FUN_003172-T1	0	0	o
FUN_003098-T1	0	0	o
FUN_004733-T1	3	0	i53-72o78-95i214-234o
FUN_000449-T1	0	0	o
FUN_001476-T1	0	0	o
FUN_005052-T1	0	0	o
FUN_004256-T1	0	0	o
FUN_006137-T1	0	0	o
FUN_001656-T1	8	0	i12-31o37-61i82-101o121-141i153-174o248-268i275-292o298-317i
FUN_000493-T1	0	0	o
FUN_002887-T1	0	0	o
FUN_006321-T1	0	0	o
FUN_001544-T1	1	0	o609-629i
FUN_005613-T1	6	0	i255-279o291-312i333-356o376-398i601-622o628-652i
FUN_002973-T1	0	Y	n2-10c14/15o
FUN_003778-T1	0	0	o
FUN_006064-T1	1	0	o68-86i
FUN_005206-T1	0	0	o
FUN_002335-T1	0	0	o
FUN_004054-T1	0	0	o
FUN_003558-T1	0	0	o
FUN_001478-T1	0	0	o
FUN_001918-T1	0	0	o
FUN_000781-T1	0	0	o
FUN_003226-T1	7	0	o39-59i97-119o131-156i168-190o244-269i371-394o414-433i
FUN_006250-T1	12	0	i21-42o70-90i102-123o129-150i162-182o194-216i284-306o326-348i355-377o397-417i429-449o461-482i
FUN_002341-T1	2	0	o231-253i354-373o
FUN_002562-T1	0	0	i
FUN_000365-T1	3	0	o977-996i1008-1030o1282-1307i
FUN_002033-T1	0	0	o
FUN_000760-T1	11	Y	n5-16c24/25o40-63i70-90o102-128i140-161o173-196i290-318o330-349i369-389o395-418i430-452o486-508i
FUN_000515-T1	0	0	o
FUN_004195-T1	0	0	o
FUN_005996-T1	3	0	o20-45i66-88o100-120i
FUN_005159-T1	0	0	o
FUN_003370-T1	0	0	o
FUN_003598-T1	9	Y	n4-15c20/21o277-299i340-367o373-398i410-431o443-469i499-519o531-557i569-588o600-629i
FUN_006613-T1	0	0	o
FUN_004401-T1	1	0	i36-52o
FUN_000045-T1	0	0	o
FUN_004574-T1	0	0	o
FUN_001067-T1	4	0	i9-29o41-62i100-118o138-163i
FUN_005751-T1	0	0	o
FUN_000712-T1	0	0	o
FUN_001858-T1	0	0	o
FUN_002912-T1	0	0	o
FUN_006371-T1	0	0	o
FUN_002413-T1	0	0	o
FUN_005182-T1	0	0	o
FUN_005354-T1	0	0	o
FUN_004536-T1	0	0	o
FUN_004356-T1	1	Y	n3-13c21/22o410-429i
FUN_001697-T1	0	0	o
FUN_000798-T1	0	0	o
FUN_002009-T1	0	Y	n3-14c19/20o
FUN_002847-T1	7	0	o48-68i105-121o133-151i172-192o198-216i223-250o296-316i
FUN_005674-T1	0	Y	n6-14c19/20o
FUN_003290-T1	0	0	o
FUN_003385-T1	0	0	o
FUN_003442-T1	0	0	o
FUN_002226-T1	1	0	i54-74o
FUN_000387-T1	10	0	i40-59o71-94i106-128o134-152i159-177o183-206i218-237o257-277i289-306o312-330i
FUN_001713-T1	0	0	o
FUN_004556-T1	0	0	o
FUN_001857-T1	1	0	i50-71o
FUN_000473-T1	0	0	o
FUN_006023-T1	0	0	o
FUN_004929-T1	0	0	o
FUN_005057-T1	0	0	o
FUN_004704-T1	0	Y	n14-25c37/38o
FUN_002256-T1	0	Y	n18-29c35/36o
FUN_004051-T1	0	Y	n3-11c16/17o
FUN_002215-T1	0	0	o
FUN_005524-T1	0	0	o
FUN_000141-T1	1	0	o230-253i
FUN_004943-T1	0	0	o
FUN_002310-T1	0	0	o
FUN_006535-T1	0	0	o
FUN_004594-T1	0	0	o
FUN_002685-T1	1	0	o1096-1118i
FUN_002443-T1	1	0	o1313-1336i
FUN_001169-T1	0	0	o
FUN_003786-T1	1	0	i131-154o
FUN_004744-T1	0	0	o
FUN_003348-T1	1	0	o88-105i
FUN_001245-T1	0	0	o
FUN_003034-T1	0	0	o
FUN_004187-T1	0	0	o
FUN_002494-T1	0	0	o
FUN_000087-T1	0	Y	n8-21c26/27o
FUN_002530-T1	0	0	o
FUN_001732-T1	1	0	o310-330i
FUN_005066-T1	0	0	o
FUN_004064-T1	0	0	o
FUN_005719-T1	0	0	o
FUN_005758-T1	3	0	o20-38i109-126o146-168i
FUN_000532-T1	0	0	o
FUN_003956-T1	8	0	i37-61o81-103i115-131o137-162i182-201o221-239i244-261o267-292i
FUN_000689-T1	0	0	o
FUN_000996-T1	0	0	o
FUN_006280-T1	0	0	o
FUN_005238-T1	0	0	o
FUN_002115-T1	12	0	i87-108o128-147i154-173o179-202i214-235o247-266i297-315o335-353i360-380o386-412i424-444o456-476i
FUN_003792-T1	0	0	o
FUN_003069-T1	0	0	o
FUN_001054-T1	0	0	o
FUN_001924-T1	0	Y	n4-12c17/18o
FUN_003247-T1	0	0	o
FUN_005370-T1	0	0	o
FUN_004540-T1	4	0	i126-145o157-176i197-215o227-245i
FUN_003482-T1	0	0	o
FUN_000714-T1	0	0	o
FUN_002813-T1	0	0	o
FUN_004730-T1	0	0	o
FUN_003380-T1	1	0	o192-213i
FUN_006306-T1	0	0	o
FUN_005966-T1	2	0	i166-185o191-215i
FUN_001186-T1	0	0	o
FUN_003533-T1	0	Y	n3-14c19/20o
FUN_005859-T1	0	0	o
FUN_003451-T1	0	0	o
FUN_006103-T1	0	0	o
FUN_003881-T1	0	0	o
FUN_000959-T1	0	0	o
FUN_004148-T1	0	0	o
FUN_003570-T1	0	0	o
FUN_005778-T1	0	0	o
FUN_001502-T1	3	0	o25-48i132-155o175-196i
FUN_000704-T1	0	0	o
FUN_005502-T1	0	0	o
FUN_003339-T1	1	0	o96-116i
FUN_000127-T1	0	0	o
FUN_003816-T1	7	0	o51-70i408-438o458-480i492-511o531-556i577-593o613-633i
FUN_005277-T1	1	Y	n7-18c26/27o517-541i
FUN_005286-T1	0	0	o
FUN_006324-T1	0	0	o
FUN_004155-T1	0	0	o
FUN_005186-T1	0	0	o
FUN_006358-T1	11	0	i317-334o671-687i708-735o741-758i765-785o823-841i853-872o916-941i953-975o981-1002i1009-1031o
FUN_003236-T1	0	Y	n4-15c20/21o
FUN_005672-T1	0	0	o
FUN_005437-T1	0	0	o
FUN_000586-T1	0	0	o
FUN_000641-T1	1	0	o12-36i
FUN_000088-T1	0	0	o
FUN_003275-T1	0	0	o
FUN_005276-T1	12	0	o128-147i154-172o178-202i251-271o277-297i304-327o862-881i893-909o915-933i945-963o969-986i1007-1025o
FUN_000929-T1	0	0	o
FUN_001750-T1	4	Y	n4-15c20/21o184-201i213-232o266-286i298-318o
FUN_003595-T1	7	0	o12-35i115-132o152-175i226-247o259-282i294-314o320-336i
FUN_004676-T1	0	0	o
FUN_002078-T1	4	0	i12-33o64-89i101-122o128-150i
FUN_001889-T1	0	0	o
FUN_004323-T1	0	0	o
FUN_001161-T1	0	0	o
FUN_001269-T1	4	0	o6-25i46-72o78-99i167-188o
FUN_001783-T1	0	0	o
FUN_002376-T1	0	0	o
FUN_004223-T1	0	0	o
FUN_005267-T1	0	0	o
FUN_002961-T1	0	0	o
FUN_002880-T1	0	0	o
FUN_004959-T1	0	0	o
FUN_003543-T1	0	0	o
FUN_001097-T1	0	0	o
FUN_003421-T1	0	0	o
FUN_003529-T1	0	0	o
FUN_000390-T1	0	0	o
FUN_001103-T1	0	0	o
FUN_001120-T1	0	0	o
FUN_004221-T1	4	0	i182-200o212-230i269-286o292-313i
FUN_003136-T1	0	0	o
FUN_005291-T1	0	0	o
FUN_001594-T1	0	0	o
FUN_006181-T1	0	0	o
FUN_003450-T1	1	0	i270-293o
FUN_000833-T1	0	0	o
FUN_000063-T1	3	Y	n2-10c22/23o38-60i81-104o124-150i
FUN_001076-T1	0	0	o
FUN_005289-T1	0	0	o
FUN_001785-T1	0	0	o
FUN_000100-T1	0	0	o
FUN_003791-T1	1	0	i86-104o
FUN_003917-T1	0	0	o
FUN_001058-T1	1	0	i319-337o
FUN_002056-T1	0	0	o
FUN_001278-T1	0	0	o
FUN_002347-T1	0	0	o
FUN_000090-T1	0	0	o
FUN_002173-T1	0	0	o
FUN_003790-T1	0	0	o
FUN_003219-T1	0	0	o
FUN_006050-T1	0	0	i
FUN_003057-T1	0	Y	n3-14c19/20o
FUN_002734-T1	0	0	o
FUN_003255-T1	3	0	o575-598i688-706o726-756i
FUN_001643-T1	1	0	i118-139o
FUN_000764-T1	0	0	o
FUN_000864-T1	0	0	o
FUN_003045-T1	0	Y	n4-12c21/22o
FUN_006479-T1	6	0	o65-82i94-113o125-144i156-177o183-202i214-235o
FUN_003167-T1	0	0	o
FUN_001188-T1	0	0	o
FUN_001342-T1	0	0	o
FUN_001024-T1	0	0	o
FUN_005369-T1	1	0	o34-58i
FUN_001498-T1	0	Y	n3-14c22/23o
FUN_004516-T1	0	0	o
FUN_003594-T1	0	0	o
FUN_005491-T1	9	0	i144-167o173-190i211-228o248-272i284-303o323-343i410-429o441-459i471-492o
FUN_000938-T1	0	0	o
FUN_006661-T1	0	0	o
FUN_006057-T1	1	0	i100-117o
FUN_002146-T1	0	0	o
FUN_001585-T1	3	0	i61-81o87-108i192-216o
FUN_003919-T1	0	0	o
FUN_001416-T1	0	0	o
FUN_004174-T1	0	0	o
FUN_004284-T1	11	Y	n8-20c25/26o49-67i79-97o103-123i135-153o173-190i260-286o298-319i326-349o361-386i398-417o429-448i
FUN_000931-T1	0	Y	n8-15c33/34o
FUN_000317-T1	0	0	o
FUN_005885-T1	2	0	o30-50i146-163o
FUN_001724-T1	0	0	o
FUN_004414-T1	0	0	o
FUN_003961-T1	0	0	o
FUN_001870-T1	0	0	o
FUN_000140-T1	0	0	o
FUN_001727-T1	12	0	i48-66o72-91i98-116o128-149i161-179o185-204i271-292o304-322i334-356o368-391i412-434o440-462i
FUN_000210-T1	0	0	o
FUN_004860-T1	0	0	o
FUN_002939-T1	0	0	o
FUN_003161-T1	0	0	o
FUN_003502-T1	0	0	o
FUN_006440-T1	1	0	i189-212o
FUN_001343-T1	0	0	o
FUN_006194-T1	1	0	o1056-1077i
FUN_001599-T1	2	0	i31-56o76-93i
FUN_004661-T1	0	0	o
FUN_004456-T1	0	0	o
FUN_002315-T1	0	Y	n2-12c17/18o
FUN_001634-T1	0	0	o
FUN_002946-T1	0	0	o
FUN_003874-T1	0	0	o
FUN_006065-T1	0	0	o
FUN_000850-T1	0	Y	n4-15c26/27o
FUN_005168-T1	0	0	o
FUN_000018-T1	0	0	o
FUN_006222-T1	0	0	o
FUN_000828-T1	0	0	o
FUN_001838-T1	0	0	o
FUN_004448-T1	0	0	o
FUN_003839-T1	0	0	o
FUN_003900-T1	0	Y	n4-15c20/21o
FUN_005217-T1	0	0	o
FUN_006366-T1	0	0	o
FUN_002645-T1	0	0	o
FUN_000688-T1	0	0	o
FUN_003524-T1	0	0	o
FUN_002845-T1	0	0	o
FUN_004909-T1	0	0	o
FUN_005829-T1	0	0	o
FUN_006531-T1	0	0	o
FUN_006066-T1	0	0	o
FUN_003754-T1	0	0	o
FUN_005229-T1	4	0	i51-70o487-507i759-783o789-806i
FUN_003695-T1	0	0	o
FUN_002000-T1	5	Y	n18-27c32/33o56-81i93-113o133-154i175-198o210-232i
FUN_005538-T1	0	0	o
FUN_003813-T1	1	0	o27-50i
FUN_000248-T1	5	0	i77-94o106-126i156-178o202-222i301-321o
FUN_005232-T1	0	0	o
FUN_001291-T1	0	0	o
FUN_000792-T1	5	0	o65-89i124-142o162-181i193-214o251-279i
FUN_004799-T1	0	0	o
FUN_001274-T1	2	0	o226-244i251-272o
FUN_001500-T1	2	0	i7-28o48-73i
FUN_000169-T1	0	0	o
FUN_000527-T1	3	0	i29-50o77-98i110-130o
FUN_001852-T1	0	0	o
FUN_002769-T1	1	0	o6-25i
FUN_004640-T1	0	0	o
FUN_003862-T1	1	0	i60-77o
FUN_001483-T1	0	0	o
FUN_006231-T1	8	0	i189-211o223-246i258-284o290-311i320-339o359-382i394-410o2353-2371i
FUN_001621-T1	0	0	o
FUN_002080-T1	11	0	o16-37i90-113o144-162i404-430o450-474i495-519o539-568i589-612o618-639i659-678o690-711i
FUN_000881-T1	10	0	i116-137o157-176i183-203o223-240i261-281o313-332i421-448o468-487i494-513o585-602i
FUN_004612-T1	11	0	o116-138i145-164o170-190i202-222o234-254i275-298o310-328i340-360o366-393i405-426o438-459i
FUN_004633-T1	0	0	o
FUN_002379-T1	0	0	o
FUN_001899-T1	0	0	o
FUN_003781-T1	0	0	o
FUN_002200-T1	0	Y	n6-17c23/24o
FUN_005494-T1	0	0	o
FUN_000928-T1	15	0	i49-71o521-540i561-579o585-601i621-639o645-665i672-691o697-718i739-760o772-789i801-834o872-898i910-932o944-966i978-998o
FUN_000224-T1	0	0	o
FUN_006093-T1	0	0	o
FUN_005714-T1	0	Y	n2-12c16/17o
FUN_001454-T1	13	0	i442-466o486-506i518-546o558-580i592-625o645-667i1061-1081o1093-1116i1137-1163o1175-1197i1209-1229o1289-1308i1409-1430o
FUN_001315-T1	3	0	o15-37i128-150o182-200i
FUN_006034-T1	3	Y	n4-16c24/25o534-555i631-654o674-697i
FUN_005205-T1	0	Y	n4-15c20/21o
FUN_000657-T1	0	0	o
FUN_003402-T1	0	0	o
FUN_005658-T1	0	0	o
FUN_000341-T1	0	0	o
FUN_002850-T1	1	0	o723-745i
FUN_001473-T1	0	0	o
FUN_000181-T1	0	0	o
FUN_001631-T1	0	0	o
FUN_000356-T1	1	0	o304-323i
FUN_002061-T1	5	0	o259-277i289-308o314-333i377-395o401-420i
FUN_003496-T1	0	0	o
FUN_002871-T1	0	0	o
FUN_002974-T1	0	0	o
FUN_006202-T1	0	0	o
FUN_001027-T1	0	0	o
FUN_002798-T1	4	0	i44-67o73-93i105-122o128-151i
FUN_003843-T1	0	0	o
FUN_001938-T1	1	Y	n6-17c22/23o491-510i
FUN_006060-T1	0	0	o
FUN_005362-T1	0	0	o
FUN_000594-T1	0	0	o
FUN_003114-T1	0	0	o
FUN_001480-T1	8	0	i146-166o186-204i209-229o235-255i276-294o300-318i325-344o364-383i
FUN_000784-T1	0	0	o
FUN_001523-T1	5	Y	n15-27c39/40o268-295i307-326o338-357i378-397o420-442i
FUN_004138-T1	0	0	o
FUN_006249-T1	0	Y	n4-15c25/26o
FUN_002477-T1	0	0	o
FUN_006326-T1	10	0	i95-114o120-144i165-186o198-219i231-251o271-290i302-321o363-386i393-413o419-441i
FUN_001572-T1	0	0	o
FUN_000352-T1	4	0	i100-120o172-194i215-233o239-256i
FUN_000646-T1	0	Y	n4-14c19/20o
FUN_002601-T1	0	0	o
FUN_000878-T1	1	0	o148-172i
FUN_004982-T1	0	0	o
FUN_004506-T1	0	0	o
FUN_005830-T1	13	0	i21-38o88-108i120-139o151-167i179-195o201-224i245-265o277-295i307-326o369-388i395-413o419-439i499-521o
FUN_000517-T1	0	0	o
FUN_003409-T1	0	0	o
FUN_003470-T1	14	0	i63-88o100-119i131-148o154-176i188-208o220-241i281-299o311-331i343-364o384-405i417-435o441-464i476-500o551-576i
FUN_004857-T1	9	0	i533-552o564-584i596-619o631-651i781-801o821-845i857-881o901-923i935-959o
FUN_001803-T1	0	0	o
FUN_001911-T1	0	0	o
FUN_006492-T1	0	0	o
FUN_001367-T1	0	0	o
FUN_004079-T1	0	0	o
FUN_003487-T1	0	Y	n3-14c18/19o
FUN_001781-T1	0	0	o
FUN_006577-T1	0	Y	n12-23c35/36o
FUN_006415-T1	0	0	o
FUN_001211-T1	0	0	o
FUN_001288-T1	1	0	i118-135o
FUN_005322-T1	1	0	i42-61o
FUN_002584-T1	0	0	o
FUN_002827-T1	0	0	o
FUN_001256-T1	1	0	i379-397o
FUN_006186-T1	0	0	o
FUN_002691-T1	0	0	o
FUN_002022-T1	0	0	o
FUN_002586-T1	0	0	o
FUN_004719-T1	3	0	i18-48o54-75i96-117o
FUN_001220-T1	0	0	o
FUN_006267-T1	0	Y	n6-14c19/20o
FUN_005253-T1	0	0	o
FUN_002357-T1	0	0	o
FUN_004068-T1	0	0	o
FUN_000919-T1	0	0	o
FUN_002992-T1	0	0	o
FUN_002805-T1	0	0	o
FUN_006134-T1	0	0	o
FUN_001179-T1	0	0	i
FUN_000836-T1	1	0	o394-414i
FUN_004172-T1	0	0	o
FUN_001198-T1	0	0	o
FUN_000406-T1	0	0	o
FUN_005124-T1	0	0	o
FUN_005255-T1	1	0	o727-747i
FUN_005331-T1	0	0	o
FUN_002728-T1	0	0	i
FUN_006489-T1	0	0	o
FUN_003405-T1	2	0	o24-47i59-79o
FUN_001788-T1	0	0	o
FUN_006617-T1	0	0	o
FUN_001237-T1	1	0	i397-415o
FUN_001034-T1	0	0	o
FUN_006206-T1	1	0	o1460-1482i
FUN_004960-T1	0	0	o
FUN_004131-T1	1	Y	n9-20c31/32o515-536i
FUN_002402-T1	5	0	o33-60i72-89o136-156i394-412o418-436i
FUN_003078-T1	0	0	o
FUN_005671-T1	0	0	o
FUN_000294-T1	0	0	o
FUN_000827-T1	0	0	o
FUN_001868-T1	0	0	o
FUN_005539-T1	0	0	o
FUN_003793-T1	0	0	o
FUN_001903-T1	1	0	o26-48i
FUN_000667-T1	0	0	o
FUN_006038-T1	0	0	o
FUN_002106-T1	0	0	o
FUN_002314-T1	0	0	o
FUN_000439-T1	0	Y	n4-12c20/21o
FUN_000490-T1	0	0	o
FUN_006067-T1	12	0	i76-99o119-136i143-160o172-193i205-226o232-254i305-329o341-363i370-389o401-422i434-452o464-488i
FUN_001606-T1	1	0	i106-124o
FUN_004976-T1	0	0	o
FUN_002337-T1	0	0	o
FUN_005850-T1	0	0	o
FUN_000306-T1	0	0	o
FUN_004196-T1	1	0	o791-816i
FUN_001771-T1	0	0	o
FUN_005157-T1	0	0	o
FUN_000136-T1	1	0	o365-390i
FUN_002723-T1	1	0	i94-111o
FUN_000524-T1	0	0	o
FUN_002976-T1	0	Y	n4-14c19/20o
FUN_002719-T1	0	0	o
FUN_001936-T1	0	0	o
FUN_000371-T1	1	Y	n8-21c29/30o830-851i
FUN_002893-T1	0	Y	n8-18c26/27o
FUN_004626-T1	0	0	o
FUN_004500-T1	0	0	o
FUN_004165-T1	0	0	o
FUN_003230-T1	0	Y	n4-12c17/18o
FUN_000680-T1	0	0	o
FUN_002891-T1	0	0	o
FUN_003745-T1	9	Y	n29-47c52/53o76-98i105-123o129-151i163-183o195-214i257-275o295-319i326-344o423-441i
FUN_000644-T1	0	0	o
FUN_000308-T1	10	0	i62-80o86-108i255-273o293-319i757-778o790-809i830-852o893-914i926-947o953-977i
FUN_004393-T1	0	0	o
FUN_005310-T1	0	0	o
FUN_005534-T1	0	0	o
FUN_000763-T1	0	0	o
FUN_001036-T1	0	0	o
FUN_000001-T1	0	0	i
FUN_006309-T1	0	Y	n6-17c22/23o
FUN_000349-T1	9	0	o219-244i256-273o279-302i346-364o376-394i414-437o449-468i480-502o508-528i
FUN_002450-T1	0	0	o
FUN_000918-T1	1	0	i443-463o
FUN_002377-T1	0	0	o
FUN_004406-T1	12	0	i22-44o64-83i90-111o117-145i152-174o186-206i242-260o280-297i309-329o360-379i391-412o424-443i
FUN_003392-T1	0	0	o
FUN_003225-T1	0	0	o
FUN_000437-T1	0	0	o
FUN_000250-T1	0	0	o
FUN_006567-T1	0	0	o
FUN_004288-T1	4	0	i24-45o65-86i118-136o470-493i
FUN_003312-T1	0	0	o
FUN_003399-T1	0	0	o
FUN_001405-T1	0	0	o
FUN_006238-T1	0	Y	n11-22c31/32o
FUN_005116-T1	0	0	o
FUN_006095-T1	0	0	o
FUN_002476-T1	0	0	o
FUN_002329-T1	0	0	o
FUN_002255-T1	0	0	o
FUN_003855-T1	0	0	o
FUN_002399-T1	2	0	i136-158o178-198i
FUN_006167-T1	0	0	o
FUN_005772-T1	5	0	o24-43i64-84o90-108i115-133o148-169i
FUN_005554-T1	0	0	o
FUN_005184-T1	2	0	o51-70i82-112o
FUN_001459-T1	0	0	o
FUN_000783-T1	7	0	o288-311i665-689o701-722i743-770o776-799i806-828o896-916i
FUN_002362-T1	0	0	o
FUN_003993-T1	11	0	o382-405i457-476o482-503i559-583o595-613i1017-1044o1064-1086i1137-1160o1166-1187i1249-1270o1282-1304i
FUN_004474-T1	0	0	o
FUN_005625-T1	1	0	o836-857i
FUN_002289-T1	0	0	o
FUN_000985-T1	0	Y	n4-14c22/23o
FUN_004739-T1	0	0	o
FUN_001165-T1	0	0	o
FUN_000773-T1	10	0	i437-457o469-490i502-521o527-552i564-586o606-625i632-654o740-760i772-805o825-858i
FUN_001427-T1	0	0	o
FUN_003059-T1	0	0	o
FUN_004151-T1	0	0	o
FUN_000576-T1	1	0	i208-226o
FUN_002344-T1	0	Y	n33-43c50/51o
FUN_000367-T1	0	0	o
FUN_002641-T1	0	Y	n4-12c17/18o
FUN_003643-T1	0	0	o
FUN_000522-T1	0	0	o
FUN_002264-T1	0	0	o
FUN_005462-T1	2	0	i75-96o116-137i
FUN_006089-T1	1	0	i151-170o
FUN_002371-T1	0	Y	n12-24c29/30o
FUN_006076-T1	1	0	o12-32i
FUN_002508-T1	0	Y	n4-19c27/28o
FUN_002032-T1	0	0	o
FUN_005640-T1	0	0	o
FUN_001801-T1	1	0	i162-181o
FUN_003179-T1	6	0	i20-49o69-86i98-116o122-144i156-179o185-207i
FUN_001474-T1	0	0	o
FUN_003465-T1	0	0	o
FUN_001821-T1	0	0	o
FUN_003825-T1	0	0	o
FUN_003630-T1	1	0	i41-61o
FUN_006218-T1	0	0	o
FUN_002708-T1	0	Y	n15-26c31/32o
FUN_002288-T1	0	0	o
FUN_001113-T1	0	0	o
FUN_003548-T1	1	0	o455-477i
FUN_004289-T1	0	0	i
FUN_003206-T1	0	0	o
FUN_001904-T1	0	0	o
FUN_005072-T1	3	0	o45-69i81-106o118-134i
FUN_005293-T1	0	0	o
FUN_003861-T1	0	Y	n4-15c20/21o
FUN_003208-T1	0	0	i
FUN_002835-T1	0	0	o
FUN_001578-T1	0	0	o
FUN_000969-T1	0	0	o
FUN_005557-T1	0	0	o
FUN_001946-T1	0	0	o
FUN_002722-T1	0	0	o
FUN_002107-T1	0	0	o
FUN_005207-T1	0	Y	n4-12c17/18o
FUN_005569-T1	0	0	o
FUN_001952-T1	3	0	o200-223i439-459o465-485i
FUN_002995-T1	14	0	i83-108o120-139i151-170o176-196i208-229o235-257i277-296o308-329i350-372o384-404i411-432o438-465i477-497o549-573i
FUN_003574-T1	0	0	o
FUN_003668-T1	0	0	o
FUN_004897-T1	4	0	i12-33o48-67i184-204o224-245i
FUN_001365-T1	0	Y	n7-15c20/21o
FUN_005721-T1	1	0	o391-408i
FUN_001147-T1	0	0	o
FUN_005044-T1	0	Y	n12-22c30/31o
FUN_003382-T1	1	Y	n15-26c34/35o328-349i
FUN_000138-T1	0	0	o
FUN_006543-T1	0	0	o
FUN_001346-T1	0	0	o
FUN_003913-T1	0	0	o
FUN_005682-T1	0	Y	n9-19c24/25o
FUN_003987-T1	0	0	o
FUN_003641-T1	0	0	o
FUN_005185-T1	0	0	o
FUN_000500-T1	2	0	o426-444i797-818o
FUN_001626-T1	0	0	o
FUN_005920-T1	0	0	o
FUN_001228-T1	1	0	o756-776i
FUN_004700-T1	0	0	o
FUN_004412-T1	0	0	o
FUN_002634-T1	0	0	o
FUN_004948-T1	0	0	o
FUN_002436-T1	0	0	o
FUN_003087-T1	0	0	i
FUN_000993-T1	0	0	o
FUN_001793-T1	0	0	o
FUN_001883-T1	3	Y	n4-16c24/25o48-68i80-99o119-139i
FUN_006576-T1	0	0	o
FUN_005573-T1	0	0	o
FUN_004464-T1	0	0	o
FUN_001286-T1	0	Y	n4-15c21/22o
FUN_006467-T1	11	0	i59-76o82-103i130-153o159-178i190-211o231-254i275-295o315-334i355-379o385-407i427-452o
FUN_004684-T1	0	0	o
FUN_000309-T1	0	0	o
